Gender,Height,Weight
Male,5.999199887,89.47643157
Male,5.548891186,81.24496947
Male,5.282795952,72.39379896
Male,5.67553802,84.94899143
Male,5.779533962,90.25317594
Male,6.034482167,91.43648195
Male,6.120248047,93.67307276
Male,5.472557763,73.14735618
Male,5.530103269,72.05281713
Male,5.682995399,90.48870648
Male,6.097112284,95.30505356
Male,5.244242213,66.8784033
Male,5.639068003,86.09879376
Male,6.200897836,93.2597343
Male,5.364985054,77.62559441
Male,5.909460243,82.63677771
Male,5.593869648,81.2968371
Male,5.591506948,76.71507593
Male,5.87948416,90.63153108
Male,5.686827924,86.45500922
Male,5.904706974,95.31720743
Male,5.577447194,83.58551555
Male,5.869490281,79.62977844
Male,5.742340846,90.50498555
Male,6.096033538,91.45826267
Male,5.946943119,90.30472376
Male,5.80543384,82.05579833
Male,6.199903888,94.21790666
Male,5.633016212,75.96790718
Male,5.950342121,84.89535093
Male,5.992673651,87.87399197
Male,5.652206514,78.25330661
Male,5.525715599,73.45856462
Male,5.82583384,81.5940477
Male,6.345895981,107.8116252
Male,5.48976086,74.69884539
Male,5.47175351,68.82726978
Male,5.963387734,90.18604103
Male,5.736765563,88.87131095
Male,6.088750241,97.82529507
Male,5.731368143,87.60640581
Male,5.964865156,91.56996045
Male,5.964171458,91.99018508
Male,5.046307506,57.77559945
Male,5.730640929,81.61965675
Male,5.66963755,84.97331631
Male,5.892396969,89.38653192
Male,5.97121994,89.5169309
Male,5.805148978,84.33162023
Male,5.968705878,92.15140973
Male,5.893654726,87.33627549
Male,5.999400053,92.66719464
Male,5.500919488,78.39439385
Male,5.664620766,82.55440314
Male,6.006501848,98.27754962
Male,5.602132737,78.84463388
Male,5.872432399,92.87026448
Male,5.948490235,85.22677859
Male,5.936406038,96.43610898
Male,5.484636596,78.99646856
Male,5.849355395,90.1625769
Male,5.888886622,97.35350855
Male,5.530160142,71.76727296
Male,5.41696217,75.49014146
Male,5.787192208,82.11675911
Male,5.963858933,95.76659889
Male,5.558421681,76.2267587
Male,5.746153714,79.16021519
Male,5.416054681,78.72479001
Male,6.03370646,81.5963981
Male,6.04355424,85.02816335
Male,5.525933801,80.31967065
Male,5.194718648,65.08863819
Male,5.624729062,73.87105055
Male,5.684064723,78.50499939
Male,5.621425443,76.2561423
Male,6.359256313,115.1384969
Male,6.106749549,100.2087647
Male,5.615020069,75.53886147
Male,5.789651237,90.4538466
Male,5.453979789,76.90530461
Male,5.7078189,77.84142606
Male,5.868008329,84.31568699
Male,5.744269631,83.2181819
Male,6.194607663,95.88106899
Male,5.839433199,90.91572989
Male,5.653600748,75.54632423
Male,5.900977387,94.86953744
Male,5.808600409,92.88648531
Male,5.417539693,70.46091122
Male,5.617446965,76.3252029
Male,6.147596816,102.7833498
Male,5.706996393,77.44238933
Male,5.747947109,86.58400352
Male,5.710892565,78.40786869
Male,5.622875908,80.79939603
Male,5.93212514,86.8180982
Male,5.864384138,87.9488384
Male,5.674625327,84.56537363
Male,5.931989941,92.06807976
Male,5.758377093,95.40766152
Male,6.180055315,94.47694578
Male,5.99912016,88.51906107
Male,6.065156985,93.62611949
Male,5.653064811,79.31753573
Male,5.596520811,85.23189144
Male,5.878178814,87.4472184
Male,5.580978002,79.53583743
Male,5.911561078,94.38009246
Male,5.461072143,71.30714571
Male,5.355230339,77.0865728
Male,5.600593593,81.13266927
Male,5.922600131,95.12803737
Male,5.658633436,85.55972643
Male,5.600267201,80.26457769
Male,5.449524407,73.43780238
Male,5.619129716,69.82316406
Male,5.163332775,58.87713321
Male,5.597941682,84.07749069
Male,5.775064489,87.3425525
Male,5.803878022,92.19406127
Male,5.715469765,89.67659013
Male,5.888310466,86.49276795
Male,5.940702039,93.51762471
Male,5.51974061,72.79072925
Male,5.727926333,85.96203458
Male,5.64968508,76.97533073
Male,5.844856357,84.70934204
Male,5.911411742,90.31881029
Male,5.825413182,84.83822847
Male,5.517972592,74.51509388
Male,5.842303659,80.48310674
Male,5.714243715,78.6993152
Male,5.774029654,84.36104411
Male,5.74475154,90.6874889
Male,5.949309708,92.88080136
Male,5.686148638,90.39477578
Male,5.814924471,101.2564656
Male,5.885010789,89.71305863
Male,5.57049195,76.85512313
Male,5.613164205,78.68945313
Male,5.891955306,96.65684667
Male,5.55091681,78.9148134
Male,5.683628892,84.24242762
Male,5.500165688,73.63716782
Male,5.459242997,70.63563326
Male,5.35029171,71.50519544
Male,5.465961909,69.73442951
Male,5.801928781,79.97083497
Male,5.738155242,88.34864022
Male,5.849974777,87.37280204
Male,6.101110881,94.36411769
Male,6.002126359,87.70121505
Male,6.121146335,91.79986626
Male,6.103918299,95.41366907
Male,5.236842107,69.70000289
Male,5.998168207,94.33499279
Male,5.902884268,78.54855485
Male,5.97647388,92.68286513
Male,5.53638881,85.24351287
Male,5.27642715,65.1667644
Male,5.867935002,84.15830628
Male,6.281673057,104.4470142
Male,5.657458162,82.45472031
Male,5.828695916,86.26908006
Male,5.939916286,87.62483538
Male,5.947585747,91.99181502
Male,6.197646085,93.55862772
Male,5.544817126,78.45097077
Male,5.64603924,83.43218336
Male,5.661690992,75.67582689
Male,5.980946083,91.766646
Male,5.536513377,73.8807687
Male,5.403269759,81.35716973
Male,5.662892011,78.62059436
Male,5.833039939,89.42783517
Male,5.726418508,75.05784414
Male,6.043863815,91.32660158
Male,5.850112932,85.73491683
Male,5.749006588,77.53517573
Male,5.487799154,81.45634856
Male,5.060238032,60.67027202
Male,5.484881401,76.3277409
Male,5.75507873,89.2752971
Male,5.876096655,86.53192583
Male,5.381846843,72.53687313
Male,5.553936209,76.44712032
Male,5.909316711,86.25772913
Male,5.615815113,78.02312369
Male,5.685179076,81.98234645
Male,5.572635436,84.98182437
Male,5.646587302,79.49940881
Male,5.895541207,97.87093097
Male,5.446868438,75.61585593
Male,5.700359894,79.88486985
Male,5.997929079,91.98725711
Male,5.794003842,97.73538368
Male,5.511044656,76.59785304
Male,5.609983963,78.30411849
Male,5.90039494,84.65222061
Male,5.463058137,77.73586425
Male,5.690550891,83.88049554
Male,5.78664727,92.31718613
Male,5.980582183,92.5543989
Male,5.615159988,81.39201197
Male,5.790318919,85.42274067
Male,5.554055831,78.84177057
Male,5.950592089,88.5268269
Male,5.729827403,82.60067205
Male,5.697100895,91.35265325
Male,5.661536829,85.76289023
Male,5.598870562,74.87579534
Male,5.65763132,86.32360562
Male,5.888587386,87.0778535
Male,5.866958538,87.7246448
Male,5.890309593,95.77185683
Male,6.192187448,112.4758274
Male,5.39072931,75.84038559
Male,5.593589202,78.31392944
Male,5.86598494,87.10163658
Male,5.951396917,93.19975749
Male,5.866291242,92.61778311
Male,5.849315245,89.7102648
Male,5.679157679,80.37901494
Male,5.844701241,85.31076263
Male,5.949138475,90.09279315
Male,5.636066994,74.59376661
Male,5.229512954,68.10775736
Male,5.54445967,78.74468573
Male,5.479460109,78.57544505
Male,5.387517162,74.80976517
Male,5.685770664,87.29192678
Male,5.812051302,85.46038407
Male,5.357564678,66.95436209
Male,6.014306817,100.4919796
Male,5.807004702,85.97945138
Male,5.753513315,77.60479482
Male,5.774580563,86.19622952
Male,5.78297254,86.44125497
Male,5.746025187,79.91671482
Male,5.349216177,73.17859379
Male,5.598450374,80.03069474
Male,6.100073473,96.6689316
Male,5.890390763,91.98457349
Male,6.199728386,101.4805739
Male,5.659612024,85.62079148
Male,5.798049853,93.56250879
Male,5.577393413,79.79110367
Male,5.630868769,86.73375825
Male,5.88278993,98.20419237
Male,5.913178268,86.40776745
Male,6.180427884,98.91580793
Male,5.772921276,82.68799379
Male,5.860383118,82.60982123
Male,5.639487274,82.66687988
Male,5.991437359,97.14087608
Male,5.650030206,79.89968853
Male,5.697146982,79.2053816
Male,5.712824948,90.14886878
Male,5.645675626,81.89403053
Male,6.111408738,96.99955142
Male,5.590321494,77.0222034
Male,6.128876405,96.31462671
Male,5.507724029,76.52422467
Male,5.990405185,89.40825977
Male,5.926907007,92.52853043
Male,5.865515645,89.11060358
Male,5.464568044,74.24504352
Male,5.956561341,91.00376802
Male,5.882107612,90.8691908
Male,5.797036482,84.90881093
Male,5.843926131,89.43249335
Male,5.878525022,78.28360983
Male,5.534075386,82.54725179
Male,5.476918338,82.72393385
Male,5.687745819,76.89979386
Male,5.66990129,83.1504816
Male,5.665816522,76.15126562
Male,5.517471634,88.94088419
Male,5.342085862,67.25591433
Male,5.708020902,78.4514745
Male,6.01200092,90.03835463
Male,5.889016736,87.42990146
Male,6.018282324,93.03712691
Male,5.841692065,88.84417986
Male,6.004018245,97.52106497
Male,5.980701534,99.0605327
Male,5.813080544,79.19013591
Male,5.747130866,85.33253345
Male,5.342664626,69.30364113
Male,5.768079826,84.788649
Male,5.36247218,77.54218533
Male,5.927152413,94.69377473
Male,5.70656463,78.91558646
Male,5.603954147,71.06337846
Male,5.763548077,91.03873379
Male,5.522351231,79.28517533
Male,5.65146514,80.30385603
Male,5.645583487,78.41932331
Male,5.492507893,75.00627356
Male,5.876765933,88.32080804
Male,5.661638138,86.76683006
Male,5.867588792,89.9832857
Male,5.967454705,97.22387318
Male,5.916195327,94.45505882
Male,5.403219928,73.91630795
Male,5.518581106,78.00860511
Male,5.977823892,91.23598688
Male,5.674130043,80.97709019
Male,5.803537902,81.77932539
Male,6.074583985,90.54869297
Male,5.697457837,77.64686442
Male,5.793429882,82.93142948
Male,5.429918759,75.39841422
Male,5.709285644,79.12745883
Male,5.500775864,71.27428973
Male,6.00816823,89.75110464
Male,5.647288155,78.46626438
Male,5.95611019,95.20275141
Male,5.886371996,88.57588518
Male,6.033736808,99.38986434
Male,5.899960378,93.41351195
Male,5.817581579,99.23553558
Male,5.943952542,94.51796603
Male,6.306437471,101.9133155
Male,5.917871479,89.67252366
Male,5.554097081,72.19449477
Male,5.902430856,91.34698982
Male,5.859665601,87.99455025
Male,5.68617945,82.64126174
Male,5.29911189,66.54915698
Male,5.712012728,83.12332644
Male,5.569085692,84.19437018
Male,5.505107531,73.68621957
Male,5.812162935,90.41285444
Male,5.448279239,76.59634883
Male,5.580231449,83.8236587
Male,5.917396304,91.325147
Male,5.765248585,91.3367255
Male,5.718452591,88.26132114
Male,5.778274394,81.2281194
Male,5.738427718,84.88353312
Male,5.694805642,84.48263681
Male,5.380155918,71.49477312
Male,5.556434917,76.99725198
Male,5.721985379,83.60043588
Male,5.314630136,71.03269197
Male,5.555445511,68.03961881
Male,5.789139077,87.85859225
Male,5.900824685,84.90662487
Male,6.063116416,98.42009715
Male,6.170968084,92.70777839
Male,5.825344808,85.46214254
Male,5.936733991,95.51449274
Male,5.716967573,77.3327093
Male,5.61709604,80.68465445
Male,5.951192658,95.4175554
Male,5.709740217,88.9557507
Male,5.535020394,78.63267969
Male,6.063852437,88.0167987
Male,6.104043653,92.74516524
Male,5.961705459,89.53810439
Male,6.347249029,110.8045446
Male,5.887459772,95.96024906
Male,6.012478562,103.6053495
Male,5.984233023,95.78052531
Male,5.662838448,86.60325438
Male,5.624087855,77.49740277
Male,5.126454279,60.99489063
Male,5.701684115,87.80215325
Male,5.932652843,96.7412286
Male,5.947192818,93.18110621
Male,5.955372543,89.15357961
Male,5.989476468,93.53894279
Male,5.847185682,82.45754028
Male,5.665334903,83.54096838
Male,5.544630937,74.2995779
Male,5.598587533,72.00423387
Male,5.791864994,84.63186059
Male,5.598202566,78.4745411
Male,5.452504874,75.70466388
Male,5.129012088,61.15250138
Male,6.109494269,99.01520019
Male,5.327063083,76.4100648
Male,5.753963216,86.97566948
Male,5.843592065,87.94021977
Male,5.233590022,70.84705572
Male,5.619504891,76.56139269
Male,6.428069456,104.6929855
Male,5.782992975,79.9191041
Male,5.907509542,83.34544725
Male,5.641788081,83.26127552
Male,5.723836672,82.81156559
Male,6.213455331,101.3763687
Male,5.456069231,66.66326843
Male,5.597938376,73.2800336
Male,5.471594239,78.94081454
Male,5.615912205,77.42680016
Male,5.783895101,81.87151563
Male,5.91968251,86.82654312
Male,5.922731482,88.17168276
Male,5.418467475,73.78093557
Male,5.93802677,91.70254566
Male,5.566322288,80.33166882
Male,5.303836527,63.19561743
Male,5.906707804,87.32726289
Male,5.668863132,82.00501187
Male,5.709808836,80.58893823
Male,4.978494801,50.80632273
Male,5.674047056,84.95377497
Male,5.665461298,77.10764558
Male,6.225825379,99.6543401
Male,5.681033953,89.72229632
Male,5.393796364,71.60053968
Male,5.869369535,94.12266339
Male,6.177731609,102.7688305
Male,5.168692323,69.42631082
Male,5.553096934,73.96198322
Male,5.825769935,88.0730483
Male,5.899454578,82.67719298
Male,6.317683998,108.2871466
Male,5.915966252,92.32924932
Male,5.755416412,88.74807291
Male,5.647884066,79.70579595
Male,5.751562361,77.55592185
Male,6.09977001,98.40319002
Male,5.504640301,75.24658148
Male,5.96547994,95.09524938
Male,5.586445712,77.42934954
Male,5.716919868,82.03909415
Male,5.875295687,87.61300763
Male,5.808705613,86.46484973
Male,5.615706093,77.26632575
Male,5.740485,85.88208155
Male,5.744731497,92.56475727
Male,5.644051957,79.92081117
Male,5.508015762,68.99475879
Male,5.616727325,78.62604044
Male,5.626116651,89.24029029
Male,5.5496323,85.23410585
Male,5.881950163,89.84572884
Male,5.99631206,91.51644672
Male,5.611302865,81.11466711
Male,5.784971184,88.67356065
Male,5.649340962,84.76908584
Male,5.238815047,72.34051649
Male,5.85195292,84.21108759
Male,6.166727418,103.0924426
Male,5.521042867,75.18448908
Male,5.84865005,82.2612627
Male,5.615221442,82.11655287
Male,5.670923496,82.44684419
Male,6.269256541,102.5753615
Male,5.434696144,74.01919446
Male,5.923369365,96.7494353
Male,5.990536359,91.7837514
Male,5.595713979,74.94396444
Male,5.28737089,68.65703015
Male,5.983461638,94.55668146
Male,5.437630722,77.93047233
Male,5.312927327,68.00909148
Male,5.532737907,82.23593112
Male,6.026668917,97.46575245
Male,5.561537851,89.00968491
Male,5.782370559,86.65150478
Male,5.401517451,78.63457932
Male,5.74511101,85.13977554
Male,5.581559315,84.60120011
Male,5.827840614,86.79486839
Male,5.575139826,84.14493314
Male,5.763324775,87.95132375
Male,5.867554214,83.22387719
Male,5.399745991,67.76139519
Male,5.674858046,84.79250928
Male,5.512562376,87.12049118
Male,5.90264266,91.19516369
Male,5.846010974,83.94760472
Male,5.623397414,84.81389414
Male,5.712224364,88.92755451
Male,6.031145657,98.94478401
Male,6.556895615,121.4953643
Male,5.575605706,79.40137694
Male,5.539054113,74.81338443
Male,5.564827701,72.07025202
Male,6.143079536,102.5732267
Male,5.411164365,69.63376172
Male,5.604749438,75.24431379
Male,5.624851419,76.63354331
Male,5.756884921,79.98409269
Male,5.763156851,80.26494966
Male,5.393430112,67.95622922
Male,5.647131885,78.95031215
Male,6.006313984,87.75622656
Male,5.821089308,91.34462493
Male,5.643601626,68.68029231
Male,5.56436895,84.87229478
Male,6.072618628,96.07927154
Male,5.857734258,87.65664318
Male,5.740095562,79.9757906
Male,6.140895272,97.91062304
Male,5.764050429,89.4725177
Male,5.766035271,82.48302284
Male,5.937139568,98.19146619
Male,5.999604944,93.39323094
Male,5.625386669,78.34410536
Male,5.627383408,81.98697294
Male,5.89595442,96.5141973
Male,5.676798612,76.33547955
Male,5.708323879,86.16438432
Male,5.91242497,90.35095428
Male,5.59821864,78.6241404
Male,5.549107548,76.21911936
Male,5.493270399,77.20285811
Male,5.550617257,75.80235762
Male,5.69305476,80.51806922
Male,5.310228885,71.19333432
Male,5.518097834,76.32516312
Male,5.467157835,75.49570683
Male,5.744660509,85.02643143
Male,6.102351807,95.78974464
Male,5.411505656,66.31212164
Male,5.837906849,96.40164852
Male,5.790436971,88.2065633
Male,5.86647289,89.77889529
Male,5.637247589,82.59471063
Male,5.966330535,95.33326518
Male,5.903570952,78.97849263
Male,5.567468287,81.68692136
Male,5.645940065,76.40401352
Male,5.641355021,87.72905372
Male,5.550856018,84.09643196
Male,5.842211142,93.10622706
Male,6.10606484,98.73169767
Male,5.461944224,69.6949331
Male,5.856892255,81.2143292
Male,5.651131421,84.28971686
Male,6.429642235,113.6505102
Male,6.008661532,94.23942647
Male,5.431357529,80.30089035
Male,5.470407774,75.69945405
Male,6.276794602,108.5410485
Male,5.780402835,87.76516523
Male,5.787569267,92.35291788
Male,5.72788326,79.91407278
Male,5.727848206,93.84128784
Male,5.701948543,82.89751388
Male,5.84440003,83.3208003
Male,5.63477393,76.16260391
Male,5.936360752,87.41891898
Male,5.630714268,74.76574887
Male,5.834351156,85.16214284
Male,5.878672754,89.06640926
Male,5.740022213,85.81298976
Male,6.15427217,95.0570856
Male,5.759776386,86.71882631
Male,6.025606025,92.29299309
Male,5.754357039,81.16147949
Male,5.333559033,72.5902299
Male,5.180730015,73.14376113
Male,5.497014937,70.50450362
Male,5.331696144,60.82730658
Male,5.983079861,94.78643571
Male,5.830613889,91.3146138
Male,5.463740251,75.78957717
Male,6.242348824,102.4116443
Male,6.097412798,100.3815801
Male,5.530202528,78.69950393
Male,5.574651262,87.02653914
Male,5.643187586,84.65180058
Male,5.322355661,68.77739241
Male,5.824687297,85.14308282
Male,5.770373065,78.28949646
Male,5.943532013,92.01978558
Male,5.667054019,81.99243905
Male,6.18886189,94.80951509
Male,6.028547859,93.62981561
Male,6.059506064,90.78555015
Male,5.972725477,93.96677511
Male,5.75060676,85.4713121
Male,5.591051334,79.81875347
Male,5.584692052,80.55408749
Male,5.817811704,75.28563387
Male,5.339953785,79.05747425
Male,5.799117276,88.07161185
Male,5.311410624,69.73342835
Male,5.535528596,83.41677909
Male,6.012118382,90.72670383
Male,5.783151842,95.2710233
Male,5.61428509,74.81856002
Male,5.6784338,85.04866035
Male,5.983416988,90.19589729
Male,5.830342653,86.85542327
Male,5.923711064,92.49232559
Male,5.901586787,90.8322638
Male,5.75817959,88.30128857
Male,5.82136662,86.75196917
Male,5.584366729,78.7383612
Male,5.871675852,90.50822199
Male,5.508505858,74.88084879
Male,5.579752176,79.78791362
Male,5.66638075,77.43478712
Male,5.658151057,80.42359734
Male,5.616841977,82.68297656
Male,5.517411454,76.0038831
Male,6.355249702,103.4361428
Male,5.723973359,84.38378153
Male,6.013046897,88.48450773
Male,5.647441239,91.42271924
Male,5.537546003,81.82110902
Male,5.865851586,83.59194771
Male,5.932258834,85.74856749
Male,5.941352036,93.56622705
Male,5.596001338,81.5005571
Male,5.771288452,90.30502071
Male,5.873461661,84.95660561
Male,5.611020992,67.30522569
Male,5.912777232,92.42356946
Male,5.775315406,96.57272498
Male,6.08936898,97.51319667
Male,6.100368223,100.5359509
Male,5.761029559,84.18819996
Male,5.958394228,99.76612757
Male,5.610726594,75.97187064
Male,5.616696684,80.63426309
Male,5.693016706,81.93655287
Male,5.922276672,93.75167106
Male,5.638647084,93.45773921
Male,5.597357897,77.953797
Male,5.809526063,95.42564132
Male,5.686959019,84.55561866
Male,5.535491717,71.4300354
Male,5.683948635,83.59463997
Male,6.140991925,90.26288357
Male,6.086730934,100.2897899
Male,6.022547742,93.89607566
Male,5.617037273,87.11394093
Male,5.804902717,91.88153411
Male,5.422002417,73.37481404
Male,5.657786825,88.73080668
Male,5.748809,93.03008891
Male,5.812609574,88.96174038
Male,5.729400026,78.5159708
Male,5.738808654,79.12460097
Male,5.542921546,79.47539681
Male,5.764693284,87.66930038
Male,5.930859579,94.35500343
Male,5.8392158,84.5192129
Male,5.983318948,98.68347054
Male,5.747814391,79.31328521
Male,5.536126592,73.81539869
Male,5.65019344,79.63984148
Male,5.263458769,70.25815476
Male,5.596483723,79.70189927
Male,5.852312923,86.11070346
Male,5.699078296,82.91825829
Male,5.571469254,76.51962225
Male,5.769712091,78.39675063
Male,4.974907921,63.65681051
Male,5.64609662,72.0383805
Male,5.612831613,87.19640109
Male,5.782421094,97.52923508
Male,5.590050639,85.31273795
Male,5.580979401,81.74800652
Male,5.924471941,92.64260588
Male,5.702110326,84.06542727
Male,5.262146021,68.45872775
Male,5.9941551,89.27471934
Male,5.804378475,83.60428667
Male,5.352634713,75.0169422
Male,5.941351775,86.72716634
Male,5.786090838,90.51878142
Male,5.807361944,84.94492757
Male,5.99708793,84.42548186
Male,5.95901145,91.91711646
Male,5.558086864,85.66811933
Male,5.666328184,88.57950026
Male,5.563982109,78.95347547
Male,5.456500687,80.14782002
Male,5.737213801,80.56109025
Male,5.906547397,91.47573324
Male,5.661403696,78.44482292
Male,5.766277844,93.03495264
Male,5.656015159,81.56962116
Male,5.26708538,74.58652296
Male,5.603442717,79.23844094
Male,5.472800211,72.22063014
Male,5.96718055,91.44939033
Male,5.378743661,74.52202068
Male,5.953557737,91.62954347
Male,5.453476739,77.87647035
Male,6.047220609,97.22913539
Male,5.828490594,83.67525347
Male,5.441712744,73.13486202
Male,5.602252257,80.45411117
Male,5.380157225,75.04957706
Male,5.776698487,78.26495868
Male,5.616774709,81.90685148
Male,5.968247166,95.79420684
Male,5.515519195,78.71121752
Male,5.652798172,83.96214138
Male,5.401465857,74.39121306
Male,6.064974087,93.0555639
Male,5.532491209,77.82208106
Male,5.555473325,82.38841902
Male,5.777878182,82.88930336
Male,5.735673376,82.53210861
Male,5.435061679,78.53807543
Male,5.371894644,67.77875574
Male,5.729530788,82.73341719
Male,5.224762935,69.32660648
Male,5.644287495,83.86647872
Male,5.604583757,81.02544723
Male,5.411100979,70.3287896
Male,5.79096549,76.3872849
Male,6.215065566,106.3623051
Male,5.616830172,76.41480375
Male,5.850638505,84.95923185
Male,5.352287394,71.72038332
Male,6.174989099,95.68627551
Male,5.402807356,74.63832435
Male,5.927092609,85.14216113
Male,5.947076515,83.24181644
Male,5.56133833,85.75001658
Male,5.755757333,81.83321298
Male,5.688536366,81.58286543
Male,6.026438885,99.52901825
Male,5.66357855,84.03419435
Male,5.90434584,86.09277119
Male,5.670864414,82.61408718
Male,5.857586099,95.876933
Male,5.729554054,82.67799636
Male,5.666126704,83.83040685
Male,5.907160763,90.16048877
Male,5.83695007,89.55597083
Male,5.155017149,65.5956972
Male,5.739874465,80.43827724
Male,5.333363319,71.11287927
Male,5.769273887,86.66740197
Male,6.107528299,97.08979707
Male,6.092644664,94.16734133
Male,5.491816614,78.37882947
Male,5.964402677,89.28321584
Male,5.692683971,84.27981551
Male,5.529687369,74.98428728
Male,5.833965315,86.73206702
Male,5.843392499,85.87261683
Male,6.099445524,94.48873133
Male,5.341891251,78.78830648
Male,5.625580784,81.97399454
Male,5.962992127,90.96882993
Male,5.720052305,86.68458122
Male,5.648598218,79.31234669
Male,5.292940128,72.45095184
Male,5.551972778,85.99634519
Male,5.709061445,84.43595871
Male,5.62769911,71.25626057
Male,5.251671575,64.46190231
Male,5.592400514,84.00468978
Male,5.317225032,75.00830063
Male,6.144871613,98.0171091
Male,5.919365034,89.43861195
Male,5.843983254,92.85612242
Male,5.773482731,84.37117532
Male,5.174777432,62.6384795
Male,5.922316329,94.18944605
Male,5.882111023,89.77889448
Male,5.291594356,70.40728481
Male,5.534923487,80.68395794
Male,5.565548681,76.41653643
Male,6.037303178,85.62724137
Male,5.268210378,63.49357121
Male,5.90715876,83.27327796
Male,5.350557675,70.78971632
Male,5.51192367,79.71588842
Male,5.577941031,76.04194122
Male,5.914043414,92.40926729
Male,5.518526092,76.94542467
Male,5.953049721,91.02072483
Male,5.642336889,82.96869524
Male,5.609233507,81.38427102
Male,5.646912909,72.95599418
Male,5.391993108,74.28176226
Male,5.688963469,84.2947362
Male,5.639919515,80.41592745
Male,6.374926522,102.2491543
Male,5.458369961,73.45387814
Male,5.840327588,83.3837018
Male,5.669939134,83.75400108
Male,5.767607474,84.52946399
Male,5.93417964,86.79928014
Male,5.081826779,69.08444037
Male,5.811996266,88.76491947
Male,6.307448907,104.1063304
Male,5.45641678,65.69625713
Male,5.590948392,89.50224744
Male,5.843189566,91.59173766
Male,5.50989125,72.90766359
Male,5.632092744,86.26964954
Male,6.282628062,105.8115034
Male,5.101264086,60.98000207
Male,4.928593913,61.37595248
Male,5.510606959,83.73000515
Male,5.90058057,89.11393106
Male,5.774855464,86.60985998
Male,5.58470464,82.13318991
Male,6.110599203,101.3819148
Male,5.84787278,84.38316336
Male,5.406135753,62.39467256
Male,5.673885991,79.38607532
Male,5.382243014,70.97329728
Male,5.90623024,86.55800252
Male,5.213491902,69.07315388
Male,5.445527782,68.81087867
Male,6.056168042,91.18120176
Male,5.48167425,76.85943476
Male,5.838307823,92.80596155
Male,5.390019138,60.08039258
Male,5.467478431,78.52435007
Male,5.362959977,68.97654549
Male,5.559633458,78.1486079
Male,5.811618889,88.31264922
Male,5.403751744,67.09811346
Male,5.582513429,81.75300939
Male,5.974340784,85.95727299
Male,5.685270464,86.55288332
Male,5.888610455,90.92120054
Male,5.368681404,72.35543889
Male,5.73369532,78.47598978
Male,5.564956588,78.2173683
Male,5.572219517,80.0929625
Male,5.788639296,89.95107218
Male,5.718245933,81.31131698
Male,5.831032281,85.17234087
Male,5.171517398,67.24759356
Male,5.848347072,83.25955058
Male,5.28834096,62.73501539
Male,6.097147627,89.94069405
Male,5.94680959,89.56768005
Male,5.821901047,82.27448861
Male,5.53125022,70.09371621
Male,5.872416998,89.02750595
Male,5.656660351,86.92170696
Male,5.723158714,80.22950348
Male,5.903028609,87.21220158
Male,5.714351812,80.21560842
Male,5.92075096,83.03401665
Male,6.170237088,94.1568809
Male,5.754377682,80.5294683
Male,5.901680916,92.80788732
Male,5.93493212,92.64757311
Male,5.941114767,90.17690558
Male,5.838863687,87.44795645
Male,5.511398957,74.68017062
Male,6.18498371,90.88108727
Male,5.995081874,92.80059206
Male,6.067802901,93.25779633
Male,5.773318308,81.59458388
Male,6.030619943,99.84867372
Male,5.45349623,72.0914913
Male,5.644975145,78.75679073
Male,5.825667677,86.787009
Male,5.87964665,96.18126116
Male,5.483964761,80.86698455
Male,5.524323469,69.58241478
Male,6.185240683,97.43993609
Male,5.289792345,72.99946049
Male,5.80138602,84.17554758
Male,6.295559314,102.2750844
Male,5.676276166,83.44792823
Male,5.893708855,93.39762596
Male,5.666055052,83.2448241
Male,6.008531042,97.05386952
Male,5.574877129,71.31145316
Male,5.75845286,87.52002404
Male,5.682543049,82.30680527
Male,5.679938363,88.24638726
Male,5.726027805,81.16467984
Male,5.861158118,83.45018939
Male,5.39819816,76.78464188
Male,6.061009067,92.37667194
Male,5.703780184,82.10516549
Male,5.720800634,90.02700158
Male,6.237193355,99.59815247
Male,5.241804598,53.65928516
Male,5.353311254,76.42845702
Male,5.741067186,81.81716468
Male,5.570783548,80.21994453
Male,5.359550439,79.52351265
Male,5.808496999,87.17336438
Male,5.585134369,69.6232548
Male,5.609035359,75.41161052
Male,5.812545883,89.41333437
Male,5.584715862,89.5529759
Male,5.620589596,78.82164009
Male,5.913950649,88.34272389
Male,5.891473342,86.01248165
Male,5.544315052,77.94388445
Male,5.50983681,77.73365336
Male,6.101628377,94.67989628
Male,5.758055379,82.77158714
Male,5.703810501,78.24964622
Male,5.937761776,93.28856247
Male,6.064743326,93.44368251
Male,5.768934035,84.3156792
Male,5.583315563,85.66267361
Male,5.728350808,89.41849304
Male,6.049776222,99.40866386
Male,5.869007884,90.93059168
Male,5.724042439,81.69195137
Male,5.84919219,90.25908458
Male,5.727522683,85.86814536
Male,5.515052838,73.32346854
Male,5.716614721,79.70991098
Male,5.679122868,81.11609091
Male,6.162110331,104.5046911
Male,5.732729994,89.44748582
Male,6.092285762,93.69947916
Male,5.832727188,83.57327163
Male,6.170291452,94.55019125
Male,5.619542627,88.61997047
Male,5.515718619,73.26498681
Male,5.731626976,91.91643782
Male,5.646965082,77.59629396
Male,5.707393023,94.17665448
Male,5.884079105,90.63811647
Male,5.881862682,90.6801921
Male,5.745601561,75.48221169
Male,5.68048483,85.86705798
Male,5.6650394,80.66347007
Male,5.994818817,91.52557619
Male,5.880286176,88.3378395
Male,5.709332144,84.57875987
Male,5.716606405,75.76156571
